id,Record URL,XML,Name,Title,Publication,Description,Summary,Subject,Image,Series
b20569439,http://www.catalog.slsa.sa.gov.au/record=b2056943,http://www.catalog.slsa.sa.gov.au/xrecord=b2056943,"State Library of South Australia, photographer",Arcade Lane,1955,Photograph  14.5 cm x 8.5 cm;RESERVE 4 [glass plate negative],"South side of lane opening off West side of Arcade Lane: May 23, 1955",,http://images.slsa.sa.gov.au/mpcimg/13500/B13371.jpg,103
b20569440,http://www.catalog.slsa.sa.gov.au/record=b2056944,http://www.catalog.slsa.sa.gov.au/xrecord=b2056944,"State Library of South Australia, photographer",Arcade Lane,1955,Photograph  14.5 cm x 8.5 cm;RESERVE 4 [glass plate negative],"Arcade Lane, west side. May 23, 1955",,http://images.slsa.sa.gov.au/mpcimg/13500/B13372.jpg,103
b20569452,http://www.catalog.slsa.sa.gov.au/record=b2056945,http://www.catalog.slsa.sa.gov.au/xrecord=b2056945,"State Library of South Australia, photographer",Arcade Lane,1955,Photograph  14.5 cm x 8.5 cm;RESERVE 4 [glass plate negative],"Arcade Lane, west side, May 23, 1955. Sturt Arcade Hotel",,http://images.slsa.sa.gov.au/mpcimg/13500/B13373.jpg,103
b20569464,http://www.catalog.slsa.sa.gov.au/record=b2056946,http://www.catalog.slsa.sa.gov.au/xrecord=b2056946,"State Library of South Australia, photographer",Arcade Lane,1956,Photograph  13.9 cm x 8.6 cm,"Plaza Theatre, Arcade Lane, west side May 23, 1955","Plaza Theatre (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/13750/B13583.jpg,103
b20569476,http://www.catalog.slsa.sa.gov.au/record=b2056947,http://www.catalog.slsa.sa.gov.au/xrecord=b2056947,"State Library of South Australia, photographer",Adelaide Arcade,1963,Photograph  20.7 cm x 15.6 cm,"Adelaide Arcade, Grenfell Street, north side: 17 January, 1963","Adelaide Arcade;Grenfell Street (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/14750/B14631.jpg,103
b20569488,http://www.catalog.slsa.sa.gov.au/record=b2056948,http://www.catalog.slsa.sa.gov.au/xrecord=b2056948,"State Library of South Australia, photographer",Grenfell Street,1963,Photograph  20.6 cm x 14.5 cm,"Grenfell Street, north side, 30 August 1963. Left side of building is 30 yards west of Wyatt Street",,http://images.slsa.sa.gov.au/mpcimg/15250/B15040.jpg,103
b20569695,http://www.catalog.slsa.sa.gov.au/record=b2056969,http://www.catalog.slsa.sa.gov.au/xrecord=b2056969,"State Library of South Australia, photographer",Grenfell Street,1966,Photograph  20.8 cm x 15.6 cm,"120-122 Grenfell Street, north side. 24 September, 1971. Left side of no. 122 is 33 yards east of Adelaide Arcade. Grenfell Street frontage is 13 1/3 yards",,http://images.slsa.sa.gov.au/mpcimg/24250/B24208.jpg,103
b20569658,http://www.catalog.slsa.sa.gov.au/record=b2056965,http://www.catalog.slsa.sa.gov.au/xrecord=b2056965,"State Library of South Australia, photographer",Grenfell Street,1970,Photograph  21 cm x 16 cm,"Grenfell Street, north side. 19 June 1970. Right side of building is 30 2/3 yards west of Twin Street. Grenfell Street frontage is 8 2/3 yards",,http://images.slsa.sa.gov.au/mpcimg/20000/B19976.jpg,103
b2056966x,http://www.catalog.slsa.sa.gov.au/record=b2056966,http://www.catalog.slsa.sa.gov.au/xrecord=b2056966,"State Library of South Australia, photographer",Grenfell Street,1970,Photograph  21.7 cm x 15.9 cm,"Grenfell Street, north side. 2 October, 1970. Left side of building abuts Arcade Lane. Grenfell Street frontage is 24 1/3 yards",,http://images.slsa.sa.gov.au/mpcimg/21250/B21106.jpg,103
b20569671,http://www.catalog.slsa.sa.gov.au/record=b2056967,http://www.catalog.slsa.sa.gov.au/xrecord=b2056967,"State Library of South Australia, photographer",Adelaide Arcade,1971,Photograph  22 cm x 16.5 cm,"Adelaide Arcade, looking toward Grenfell Street . 19 March, 1971",,http://images.slsa.sa.gov.au/mpcimg/22250/B22059.jpg,103
b20569683,http://www.catalog.slsa.sa.gov.au/record=b2056968,http://www.catalog.slsa.sa.gov.au/xrecord=b2056968,"State Library of South Australia, photographer",Adelaide Arcade,1971,Photograph  22 cm x 16.5 cm,"Adelaide Arcade, looking toward Rundle Street . 19 March, 1971",,http://images.slsa.sa.gov.au/mpcimg/22250/B22060.jpg,103
b20569701,http://www.catalog.slsa.sa.gov.au/record=b2056970,http://www.catalog.slsa.sa.gov.au/xrecord=b2056970,"State Library of South Australia, photographer",Adelaide Arcade,1972,Photograph  21 cm x 16 cm,"Adelaide Arcade, east side. 19 September 1972. Right side of the building ( shop 5 ) is 13 1/3 yards north of Grenfell Street. Frontage of shop 5 is 5 yards",,http://images.slsa.sa.gov.au/mpcimg/27000/B26771.jpg,103
b20569713,http://www.catalog.slsa.sa.gov.au/record=b2056971,http://www.catalog.slsa.sa.gov.au/xrecord=b2056971,"State Library of South Australia, photographer",Adelaide Arcade,1972,Photograph  21 cm x 15.5 cm,"Adelaide Arcade, east side. 19 September, 1972.Right side of building (shop 5) is 13 1/3 yards north of Grenfell Street. Frontage of shop 5 is 5 yards",,http://images.slsa.sa.gov.au/mpcimg/27000/B26773.jpg,103
b20569725,http://www.catalog.slsa.sa.gov.au/record=b2056972,http://www.catalog.slsa.sa.gov.au/xrecord=b2056972,"State Library of South Australia, photographer",Adelaide Arcade,1972,Photograph  21.2 cm x 14.2 cm,"Adelaide Arcade, east side. 12 December 1972. Right side of shop 3 is 8 2/3yards north of Grenfell Street. Arcade frontage is 4 yards",,http://images.slsa.sa.gov.au/mpcimg/27250/B27175.jpg,103
b20569737,http://www.catalog.slsa.sa.gov.au/record=b2056973,http://www.catalog.slsa.sa.gov.au/xrecord=b2056973,"State Library of South Australia, photographer","Adelaide Arcade, East Side",1972,Photograph  21.8 cm x 14.7 cm,"Adelaide Arcade, east side, 12th December 1972. Right side of shop 3 is 8 2/3 yards north of Grenfell Street  its frontage is 4 yards",,http://images.slsa.sa.gov.au/mpcimg/27250/B27176.jpg,103
b20569269,http://www.catalog.slsa.sa.gov.au/record=b2056926,http://www.catalog.slsa.sa.gov.au/xrecord=b2056926,"State Library of South Australia, photographer",Grenfell Street,1976,Photograph  20.6 cm x 16.1 cm,"Grenfell Street, North Side, 15 October, 1976. Grenfell Street frontage is 30 metres",,http://images.slsa.sa.gov.au/mpcimg/32750/B32515.jpg,102
b20569270,http://www.catalog.slsa.sa.gov.au/record=b2056927,http://www.catalog.slsa.sa.gov.au/xrecord=b2056927,"State Library of South Australia, photographer",Grenfell Street,1976,Photograph  20.9 cm x 15.6 cm,"Grenfell Street, North Side, 15 October, 1976",,http://images.slsa.sa.gov.au/mpcimg/32750/B32516.jpg,102
b20569282,http://www.catalog.slsa.sa.gov.au/record=b2056928,http://www.catalog.slsa.sa.gov.au/xrecord=b2056928,"State Library of South Australia, photographer",Grenfell Street,1976,Photographl  20.9 cm x 15.7 cm,"Grenfell Street, North Side, 15 October, 1976",,http://images.slsa.sa.gov.au/mpcimg/32750/B32517.jpg,102
b20569294,http://www.catalog.slsa.sa.gov.au/record=b2056929,http://www.catalog.slsa.sa.gov.au/xrecord=b2056929,"State Library of South Australia, photographer",Grenfell Street,1977,Photograph  17.3 cm x 16.1 cm,"Grenfell Street, North Side, April, 1977. Grenfell Street frontage is 28.4 metres, Hindmarsh Square frontage is 30.5 metres",,http://images.slsa.sa.gov.au/mpcimg/33500/B33440.jpg,102
b20569300,http://www.catalog.slsa.sa.gov.au/record=b2056930,http://www.catalog.slsa.sa.gov.au/xrecord=b2056930,"State Library of South Australia, photographer",Grenfell Street,1977,Photograph  17.3 cm x 16.1 cm,"Grenfell Street, North Side, April, 1977",,http://images.slsa.sa.gov.au/mpcimg/33500/B33441.jpg,102
b20569312,http://www.catalog.slsa.sa.gov.au/record=b2056931,http://www.catalog.slsa.sa.gov.au/xrecord=b2056931,"State Library of South Australia, photographer",Grenfell Street,1977,Photograph  17.3 cm x 16.1 cm,"Grenfell Street, North Side, April, 1977",,http://images.slsa.sa.gov.au/mpcimg/33500/B33442.jpg,102
b2056899x,http://www.catalog.slsa.sa.gov.au/record=b2056899,http://www.catalog.slsa.sa.gov.au/xrecord=b2056899,"State Library of South Australia, photographer","State Motors Ltd., Hindmarsh Square",1952,Photograph  14.6 cm x 8.3 cm,"State Motors Ltd., Hindmarsh Square, east side, December 30th 1952. Frontage of State Motors is 30 yards",,http://images.slsa.sa.gov.au/mpcimg/12500/B12457.jpg,99
b20569002,http://www.catalog.slsa.sa.gov.au/record=b2056900,http://www.catalog.slsa.sa.gov.au/xrecord=b2056900,"State Library of South Australia, photographer","Clarkson Ltd., Grenfell Street",1957,Photograph  14.1 cm x 8.0 cm,"Clarkson Ltd., Bulk Store and Trade Depot, Grenfell Street, north side, 5th September 1957. Left side of Clarksons building is 27 yards east of Hindmarsh Square and frontage is 23 1/4 yards",,http://images.slsa.sa.gov.au/mpcimg/14000/B13894.jpg,99
b20569014,http://www.catalog.slsa.sa.gov.au/record=b2056901,http://www.catalog.slsa.sa.gov.au/xrecord=b2056901,"State Library of South Australia, photographer","Clarkson Ltd., Grenfell Street",1957,Photograph  14.1 cm x 8.0 cm,"Clarkson Ltd., Grenfell Street, north side, 5th September 1957. Left side of centre building is 50 yards east of Hindmarsh Square and frontage is 21 3/4 yards",,http://images.slsa.sa.gov.au/mpcimg/14000/B13895.jpg,99
b20569117,http://www.catalog.slsa.sa.gov.au/record=b2056911,http://www.catalog.slsa.sa.gov.au/xrecord=b2056911,"State Library of South Australia, photographer","Hotel Grenfell, Grenfell Street",1979,photograph,"Hotel Grenfell, Grenfell Street, north side, 20th September 1979",,http://images.slsa.sa.gov.au/mpcimg/37500/B37448.jpg,99
b20569129,http://www.catalog.slsa.sa.gov.au/record=b2056912,http://www.catalog.slsa.sa.gov.au/xrecord=b2056912,"State Library of South Australia, photographer",Hotel Grenfell,1979,photograph,"Hotel Grenfell, Grenfell Street, north side, 20th September 1979",,http://images.slsa.sa.gov.au/mpcimg/37500/B37449.jpg,99
b20569130,http://www.catalog.slsa.sa.gov.au/record=b2056913,http://www.catalog.slsa.sa.gov.au/xrecord=b2056913,"State Library of South Australia, photographer",Hotel Grenfell,1979,photograph,"Hotel Grenfell, Grenfell Street, north side, 20th September 1979",,http://images.slsa.sa.gov.au/mpcimg/37500/B37450.jpg,99
b20569142,http://www.catalog.slsa.sa.gov.au/record=b2056914,http://www.catalog.slsa.sa.gov.au/xrecord=b2056914,"State Library of South Australia, photographer",Hotel Grenfell,1979,photograph,"Hotel Grenfell, Grenfell Street, north side, 20th September 1979",,http://images.slsa.sa.gov.au/mpcimg/37500/B37451.jpg,99
b20569154,http://www.catalog.slsa.sa.gov.au/record=b2056915,http://www.catalog.slsa.sa.gov.au/xrecord=b2056915,"State Library of South Australia, photographer","Hindmarsh Square, East Side",1980,photograph,"Hindmarsh Square, east side, 4th January 1980. Hindmarsh Square frontage is 31 yards west-east and 31 yards north-south. Grivett Street frontage is 21 yards",,http://images.slsa.sa.gov.au/mpcimg/38000/B37956.jpg,99
b20569166,http://www.catalog.slsa.sa.gov.au/record=b2056916,http://www.catalog.slsa.sa.gov.au/xrecord=b2056916,"State Library of South Australia, photographer",Hindmarsh Square,1980,photograph,"Hindmarsh Square, east side, 4th January 1980",,http://images.slsa.sa.gov.au/mpcimg/38000/B37957.jpg,99
b20569178,http://www.catalog.slsa.sa.gov.au/record=b2056917,http://www.catalog.slsa.sa.gov.au/xrecord=b2056917,"State Library of South Australia, photographer",Hindmarsh Square,1980,photograph,"Hindmarsh Square, east side, 4th January 1980",,http://images.slsa.sa.gov.au/mpcimg/38000/B37958.jpg,99
b2056918x,http://www.catalog.slsa.sa.gov.au/record=b2056918,http://www.catalog.slsa.sa.gov.au/xrecord=b2056918,"State Library of South Australia, photographer","Hindmarsh Square, East Side",1980,photograph,"Hindmarsh Square, east side, 4th January 1980",,http://images.slsa.sa.gov.au/mpcimg/38000/B37959.jpg,99
b20569191,http://www.catalog.slsa.sa.gov.au/record=b2056919,http://www.catalog.slsa.sa.gov.au/xrecord=b2056919,"State Library of South Australia, photographer",150-168 Grenfell Street,1986,Photograph  (b&w print)  16.5 cm x 21.5 cm,"150-168 Grenfell Street: demolition of Clarkson's building, October 1986. Right side is 28 yards west of Bent Street. Frontage: 50 yards",,http://images.slsa.sa.gov.au/mpcimg/47250/B47165.jpg,99
b2056885x,http://www.catalog.slsa.sa.gov.au/record=b2056885,http://www.catalog.slsa.sa.gov.au/xrecord=b2056885,"State Library of South Australia, photographer",Bent Street,1952,Photograph  14.6 cm x 8.3 cm,"Bent Street, east side, November 5th 1952, right side of central building is 62 yards",,http://images.slsa.sa.gov.au/mpcimg/12500/B12367.jpg,98
b20568861,http://www.catalog.slsa.sa.gov.au/record=b2056886,http://www.catalog.slsa.sa.gov.au/xrecord=b2056886,"State Library of South Australia, photographer",Bent Street,1953,Photograph  14.5 cm x 8.5 cm,"Bent Street, east side, left side of St. George's garage is 74.5 yards south of Rundle Street and frontage is 8.5 yards",,http://images.slsa.sa.gov.au/mpcimg/13000/B12850.jpg,98
b20568873,http://www.catalog.slsa.sa.gov.au/record=b2056887,http://www.catalog.slsa.sa.gov.au/xrecord=b2056887,"State Library of South Australia, photographer",Grenfell Street,1961,Photograph  20.7 cm x 15.6 cm,"Grenfell Street, north side, 23rd February 1961",,http://images.slsa.sa.gov.au/mpcimg/14750/B14560.jpg,98
b20568885,http://www.catalog.slsa.sa.gov.au/record=b2056888,http://www.catalog.slsa.sa.gov.au/xrecord=b2056888,"State Library of South Australia, photographer",Grenfell Street,1961,Photograph  20.7 cm x 15.6 cm,"Grenfell Street, north side, 23rd February 1961, right side of Waymouth Grain Store is 64 yards west of Union Street",,http://images.slsa.sa.gov.au/mpcimg/14750/B14561.jpg,98
b20568940,http://www.catalog.slsa.sa.gov.au/record=b2056894,http://www.catalog.slsa.sa.gov.au/xrecord=b2056894,"State Library of South Australia, photographer",Bent Street,1985,Photograph (b&w print)  16.5 cm x 21.5 cm,"Bent Street, east side",,http://images.slsa.sa.gov.au/mpcimg/47250/B47189.jpg,98
b20568782,http://www.catalog.slsa.sa.gov.au/record=b2056878,http://www.catalog.slsa.sa.gov.au/xrecord=b2056878,"State Library of South Australia, photographer",Grenfell Street,1952,Photograph  14.6 cm x 8.3 cm,"Grenfell Street, north side, December 31st 1952, Grenfell Street frontage of Crown and Anchor Hotel is 20 yards and Union Street frontage is 20 yards",,http://images.slsa.sa.gov.au/mpcimg/12500/B12476.jpg,97
b20568794,http://www.catalog.slsa.sa.gov.au/record=b2056879,http://www.catalog.slsa.sa.gov.au/xrecord=b2056879,"State Library of South Australia, photographer",Grenfell Street,1961,Photograph  20.7 cm x 15.6 cm,"Grenfell Street, north side, 23rd February 1961, right side of building is 34 yards west of Union Street and frontage is 30 yards",,http://images.slsa.sa.gov.au/mpcimg/14750/B14562.jpg,97
b20568617,http://www.catalog.slsa.sa.gov.au/record=b2056861,http://www.catalog.slsa.sa.gov.au/xrecord=b2056861,"State Library of South Australia, photographer",Grenfell Street,1955,Photograph  14.3 cm x 8.3 cm,"Grenfell Street, north side, March 14th 1955, frontage of centre shops is 14.5 yards and left side of shops is 71 1/4 yards east of Union Street",,http://images.slsa.sa.gov.au/mpcimg/13250/B13170.jpg,95
b20568526,http://www.catalog.slsa.sa.gov.au/record=b2056852,http://www.catalog.slsa.sa.gov.au/xrecord=b2056852,"State Library of South Australia, photographer",Rundle Street,1953,Photograph  14.5 cm x 8.5 cm,"Rundle Street, south side, November 11th 1953, left side of Banana Agency is 50.5 yards west of East Terrace and frontage is 9 yards",,http://images.slsa.sa.gov.au/mpcimg/13000/B12813.jpg,93
b29116272,http://www.catalog.slsa.sa.gov.au/record=b2911627,http://www.catalog.slsa.sa.gov.au/xrecord=b2911627,"Scott, Jenny, photographer","Stag Hotel, Rundle Street",2013,Photograph (digital)  5184 x 3456 pixels,Stag Hotel at the intersection of Rundle Street and East Terrace.,,http://images.slsa.sa.gov.au/mpcimg/73000/B72863.jpg,93
b29116284,http://www.catalog.slsa.sa.gov.au/record=b2911628,http://www.catalog.slsa.sa.gov.au/xrecord=b2911628,"Scott, Jenny, photographer","Stag Hotel, East Terrace, Adelaide",2013,Photograph (digital)  5184 x 3456 pixels,"View along East Terrace, Adelaide, with the Stag Hotel at the intersection with Rundle Street in the foreground.",,http://images.slsa.sa.gov.au/mpcimg/73000/B72864.jpg,93
b20568381,http://www.catalog.slsa.sa.gov.au/record=b2056838,http://www.catalog.slsa.sa.gov.au/xrecord=b2056838,"State Library of South Australia, photographer",Rundle Street,1953,Photograph  14.7 cm x 8.4 cm,"Rundle Street, south side, August 28th 1953, left side of centre building is 63.5 yards west of East Terrace and frontage is 24 yards",,http://images.slsa.sa.gov.au/mpcimg/12750/B12676.jpg,92
b20568411,http://www.catalog.slsa.sa.gov.au/record=b2056841,http://www.catalog.slsa.sa.gov.au/xrecord=b2056841,"State Library of South Australia, photographer",Rundle Street,1957,Photograph  14.1 cm x 8.0 cm,"Rundle Street, south side, 5th September 1957, frontage of building is 17 yards",,http://images.slsa.sa.gov.au/mpcimg/14000/B13893.jpg,92
